trial;date;temp_moy;tem_min;temp_max;precip_day;ETP_day;rayon_day
AU217;02/05/2017;12.3;10.1;13.8;6.2;1.7;1047.9
AU217;03/05/2017;13.6;10.6;16.8;0;2;1321.1
AU217;04/05/2017;15.6;10;20;0;2.3;1341.5
AU217;05/05/2017;14;11.9;16.1;11.4;2.2;835.8
AU217;06/05/2017;14.3;11.9;18.1;3.3;3;1458.8
AU217;07/05/2017;14.2;8.8;18.3;0;3.8;2431.6
AU217;08/05/2017;14.8;10.3;18.6;0;3.6;2059
AU217;09/05/2017;14.8;8.2;19.3;0;4.2;2546.1
AU217;10/05/2017;16;13.2;19.8;3.3;3.4;1317.9
AU217;11/05/2017;16.3;14;19;11.7;2.1;1034.2
AU217;12/05/2017;17.7;12.9;21.6;7.3;3.4;1881.1
AU217;13/05/2017;16.4;13.8;20.3;0.1;3.3;1723.5
AU217;14/05/2017;17.9;11.8;22.9;0.1;3.8;2021.6
AU217;15/05/2017;19.9;13.7;25.8;0;4.9;2493.5
AU217;16/05/2017;21.9;16.1;27.4;0;6.3;2803
AU217;17/05/2017;20.7;17.3;26.4;0.7;6.5;2615.6
AU217;18/05/2017;13.1;10.2;15.9;23.3;0.9;521.8
AU217;19/05/2017;12.1;8.2;16.1;0.7;2.7;1484.5
AU217;20/05/2017;14.1;9.3;19.2;0;3.5;1821.8
AU217;21/05/2017;17.4;10.5;23;0;4.2;2007.3
AU217;22/05/2017;18.7;15.4;24.5;9;4.8;1817.1
AU217;23/05/2017;15.6;13.6;18;0;1.9;885.7
AU217;24/05/2017;19.2;13.4;25.1;0;4.5;2300.4
AU217;25/05/2017;22.7;15.7;28.7;0;6.5;3007.4
AU217;26/05/2017;22.3;18.4;28.1;0;7.8;2772.6
AU217;27/05/2017;21.5;17.5;25.7;0;6.3;2600.7
AU217;28/05/2017;22.4;17.3;27.2;0;8.1;2903.2
AU217;29/05/2017;19.8;18.5;22.2;0.4;2.1;803.1
AU217;30/05/2017;18.2;17.4;19.5;28.5;1.6;977.4
AU217;31/05/2017;19;16.4;22.5;7.9;2.7;1307.3
AU217;01/06/2017;21.6;16.2;26.3;0;4.4;2143
AU217;02/06/2017;22.5;17.5;27.3;0.1;4.8;2334.1
AU217;03/06/2017;17.5;17.1;18.3;8.2;1.4;610.7
AU217;04/06/2017;15.6;14;17.7;0;3;1819.6
AU217;05/06/2017;17.4;13.7;21.7;0.2;3.7;1782.2
AU217;06/06/2017;17.2;14.5;20.1;0;4.4;1989.9
AU217;07/06/2017;17;12.1;20.7;0;4.2;2109
AU217;08/06/2017;20.9;14.5;27.9;3.8;6.9;2874.2
AU217;09/06/2017;20.4;17.6;23.3;0;2.8;1214.4
AU217;10/06/2017;24.1;18.4;29.3;0;7;3140
AU217;11/06/2017;25.7;19.6;31.7;0;6.1;2491.9
AU217;12/06/2017;22.6;18.7;26.2;0;3.9;1551.6
AU217;13/06/2017;26.5;20.8;31.3;0;5.7;2521.1
AU217;14/06/2017;27.4;21.7;32.3;0;6.7;2718.1
AU217;15/06/2017;23.1;19.2;26.9;0;3.2;877.3
AU217;16/06/2017;23.4;19.4;27.7;0;6.8;2430.5
AU217;17/06/2017;24.4;18.5;29.9;0;8;3298.8
AU217;18/06/2017;25.3;19.7;31.1;0;8.2;3299
AU217;19/06/2017;26;20.5;30.5;0;8.8;3263.4
AU217;20/06/2017;27.6;22.8;32.5;0;7.2;2650.5
AU217;21/06/2017;28.5;22.4;34.3;0;8.2;3234.9
AU217;22/06/2017;29.1;22.5;35.7;0;8.2;2987
AU217;23/06/2017;22.1;20.3;24;0;2.5;742.5
AU217;24/06/2017;21.8;19.7;23.4;0;3.1;796.5
AU217;25/06/2017;22.6;17.4;26.8;0.6;4.6;2058.8
AU217;26/06/2017;22.5;19;27.1;0.2;3.4;1492.3
AU217;27/06/2017;20.9;18.4;27.7;16.5;4.9;2109.1
AU217;28/06/2017;19.3;16.8;25;4.6;4.5;1686.2
AU217;29/06/2017;17.6;14.9;20.5;0;5.8;2589.4
AU217;30/06/2017;15;13.9;17.6;3.4;2.9;1121.2
AU217;01/07/2017;15.5;13.4;17.9;7.5;2.1;795.7
AU217;02/07/2017;18.1;14.4;21.3;0;3;1122.6
AU217;03/07/2017;21.3;18.1;25.4;0.2;4.5;2048.1
AU217;04/07/2017;24.2;17.4;31.1;0;7.1;2794.8
AU217;05/07/2017;24.3;20.4;28.5;0;8.9;3266.4
AU217;06/07/2017;24;19.9;27.6;0;5.5;2201
AU217;07/07/2017;27.8;20.5;33.8;0;7;2500
AU217;08/07/2017;23.6;21.3;27;12.9;1.8;953.9
AU217;09/07/2017;20.4;17.7;24.8;1.8;2.7;888.1
AU217;10/07/2017;19.9;17.4;22.3;0;2.5;1174.8
AU217;11/07/2017;21.4;18;25.4;0;2.3;893.3
AU217;12/07/2017;21.3;18.9;23.9;0;2.5;874.5
AU217;13/07/2017;21.5;18.9;25.5;0;3.4;1178.2
AU217;14/07/2017;21.4;18.6;24.5;0;4.6;1658.7
AU217;15/07/2017;22.9;18;28;0;7.3;3116.1
AU217;16/07/2017;25.4;18.1;32.5;0;7.7;3206.6
AU217;17/07/2017;25.4;20.8;31.8;0;9;2863.6
AU217;18/07/2017;25.5;20;30.3;0;7.3;2493.4
AU217;19/07/2017;24.3;22.7;26.8;24.7;3.9;1679
AU217;20/07/2017;20;19.3;21.5;0.8;1.9;787.9
AU217;21/07/2017;20.1;17.6;23.3;2.7;3.8;1814.6
AU217;22/07/2017;21.4;17.1;24.7;0;2.9;1074.6
AU217;23/07/2017;20.2;18.4;22.3;1.1;2.7;819.7
AU217;24/07/2017;19.3;17.7;22.6;2.1;3.2;1071.6
AU217;25/07/2017;19.5;15.9;23;0.1;4.2;2001.6
AU217;26/07/2017;19.8;15.7;24.1;0;3;1222.6
AU217;27/07/2017;22.9;17.7;27.4;0;4.5;1985.5
AU217;28/07/2017;22.8;19.6;26.3;0;2.7;1145
AU217;29/07/2017;24.9;17.6;31.9;0;3.3;1280.9
AU217;30/07/2017;23.9;20.3;26.6;0;3.2;1102.6
AU217;31/07/2017;23.4;20.2;25.9;0;3.8;1580.1
AU217;01/08/2017;24.1;19.3;27.7;0;3.7;1768.5
AU217;02/08/2017;26.7;19.1;33.3;0;4.1;1644.4
AU217;03/08/2017;25.6;19.5;30.3;0;7.3;2905.3
AU217;04/08/2017;26.3;20.9;31.2;0;6.3;2381.9
AU217;05/08/2017;22.6;21.4;24.7;0.9;3;731.2
AU217;06/08/2017;21.4;16.5;26.6;0;4.3;1256.9
AU217;07/08/2017;23.1;15.7;29.3;8.5;5.3;2231.3
AU217;08/08/2017;18.8;16.5;21.5;0;3.8;1568.2
AU217;09/08/2017;16.8;14;19.4;0;3.3;1812.3
AU217;10/08/2017;17.1;13.6;21.7;1.8;3;1251.4
AU217;11/08/2017;17.6;14.1;21;0.2;4.3;2028.3
AU217;12/08/2017;18.8;12.9;23.6;0;4.3;2135.8
AU217;13/08/2017;21.2;14;26.9;0;4.6;2367.6
AU217;14/08/2017;25;18.2;32.4;0.3;7;2308.2
AU217;15/08/2017;22.7;20.7;24.8;1.8;2.2;1059
AU217;16/08/2017;22.7;19.9;26;0;2;721.1
AU217;17/08/2017;23.6;17.4;29.3;0;5.4;2315.3
AU217;18/08/2017;22.3;19.3;27.5;0.1;4.2;1206.4
AU217;19/08/2017;20.2;17.5;23.4;0;4.6;1873.1
AU217;20/08/2017;19.2;12.5;24.9;0;6.4;2772.1
AU217;21/08/2017;22.8;12.7;31.5;0;6.8;2629.9
AU217;22/08/2017;26.6;19.2;33.6;0.6;8;2559.1
AU217;23/08/2017;23.3;19.8;26.1;0;3.9;1707.7
AU217;24/08/2017;25.6;19.6;30.2;0.1;4.9;1977.3
AU217;25/08/2017;24.8;19.6;28.9;0;4.3;1598.4
AU217;26/08/2017;26.1;21.8;31.4;0;6.2;2063.7
AU217;27/08/2017;25.6;22.5;32.5;1.3;4.5;1488.2
AU217;28/08/2017;25.9;18.5;32.3;0;5.4;2166.5
AU217;29/08/2017;25.6;22.2;30;0;5.3;2119.4
AU217;30/08/2017;22.4;20.1;27.6;26;3.1;1311.2
AU217;31/08/2017;17.6;15.7;19.7;0.6;2.6;1226.4
BLO17;31/07/2016;20.3;15.7;25.1;0;4.1;1787.7
BLO17;01/08/2016;19.5;14.5;23.8;0;4.4;1923.8
BLO17;02/08/2016;20.4;17.5;24.2;0;3.2;881.8
BLO17;03/08/2016;20.9;16.9;26.3;0;4.5;1674.8
BLO17;04/08/2016;17.3;17;19.1;5.4;2;1491
BLO17;05/08/2016;17.1;12.9;22.1;0;2.9;1363.1
BLO17;06/08/2016;18;10.8;24.6;0;3.9;2004.1
BLO17;07/08/2016;21.5;13.7;28;0;5.7;2790.1
BLO17;08/08/2016;19.6;17.4;23.1;0;3.8;1425.9
BLO17;09/08/2016;17;12.3;21.5;0;2.9;1241.9
BLO17;10/08/2016;14.1;9.4;19.5;0;2.5;1280.3
BLO17;11/08/2016;15.4;7.8;22.1;0;3.1;1615.3
BLO17;12/08/2016;19.1;11.6;26.6;0;5.6;2760
BLO17;13/08/2016;21.5;12.8;28.8;0;5.8;2681.9
BLO17;14/08/2016;22.7;15.6;28.6;0;5.8;2267.7
BLO17;15/08/2016;22.7;15.9;28.4;0;6.3;2714.2
BLO17;16/08/2016;23.2;15.9;29.8;0;6.2;2740.7
BLO17;17/08/2016;23.7;15;31.2;3.5;5.3;2259.8
BLO17;18/08/2016;19.8;18.7;22.4;1.2;2.1;586.2
BLO17;19/08/2016;16.7;13.3;20.8;1.2;1.9;1159.2
BLO17;20/08/2016;18.6;14.6;23.6;0;4.1;1329.2
BLO17;21/08/2016;17.1;12.3;21.7;0;3.5;1229.5
BLO17;22/08/2016;20.3;11.9;27;0;5.2;2494.3
BLO17;23/08/2016;24.4;16.8;32.2;0;7.1;2573.4
BLO17;24/08/2016;26.7;18.4;34.8;0;6.4;2554.6
BLO17;25/08/2016;25.7;17.3;33.6;0;6.1;2480.8
BLO17;26/08/2016;25.8;18.9;33.3;0;4.9;2068.2
BLO17;27/08/2016;25.1;16.3;32.7;0;5.7;2346.2
BLO17;28/08/2016;21.4;17.3;24.6;0;3.6;1309.4
BLO17;29/08/2016;19.6;17.7;22;0.2;2.9;1364
BLO17;30/08/2016;20.2;14.3;25.4;0;4.1;1918.3
BLO17;31/08/2016;21;13.6;27;0;3.2;1229.4
BLO17;01/09/2016;20.8;13.3;26.8;0;3.5;1698.5
BLO17;02/09/2016;21.5;13.5;29.3;0;3.5;1523.2
BLO17;03/09/2016;21;12.8;27.2;0;3.5;1669.3
BLO17;04/09/2016;20.4;17.5;23.3;0.6;1.7;870.7
BLO17;05/09/2016;21.3;19.3;23.8;0;1.6;487.1
BLO17;06/09/2016;20.2;15.9;23.4;0.1;2;835.4
BLO17;07/09/2016;20.7;14.6;26.7;0;4.6;1894.8
BLO17;08/09/2016;18.7;14.7;23;0;2.6;773.2
BLO17;09/09/2016;17.1;9.7;24.3;0;3.2;1619.9
BLO17;10/09/2016;17.8;9.3;24.1;0;3.1;1617.4
BLO17;11/09/2016;20.3;17.6;23.3;0;1.4;490.9
BLO17;12/09/2016;21.8;14.3;29.8;0.4;2.6;1132
BLO17;13/09/2016;23.6;17;31.1;0;4.4;1638.1
BLO17;14/09/2016;17.3;14.3;20.7;7.9;1.9;1044.7
BLO17;15/09/2016;16;15.4;17;1.5;1.1;592.5
BLO17;16/09/2016;13.4;11.4;15.6;5.8;0.9;499
BLO17;17/09/2016;13.8;10.9;16.9;0.8;1.7;916.1
BLO17;18/09/2016;15.8;13.2;18.9;0.2;0.9;379.5
BLO17;19/09/2016;15.8;12.5;19.5;0;1.6;1016.3
BLO17;20/09/2016;14.9;12.4;18.8;1;1.6;953.6
BLO17;21/09/2016;13.9;7.1;20.5;0;2.5;1568.2
BLO17;22/09/2016;15.9;9.1;22.6;0;2.3;1298.1
BLO17;23/09/2016;16.7;11;23.8;0;2.6;1394.8
BLO17;24/09/2016;16.7;9.6;25.1;0;3.6;1558.6
BLO17;25/09/2016;14.7;13.2;18.8;0.5;2.3;1090.6
BLO17;26/09/2016;13.8;7.2;21.1;0;1.7;923.1
BLO17;27/09/2016;16.3;9.5;23.1;0;2.3;967.4
BLO17;28/09/2016;15.8;10.8;21.4;0.1;1.2;511.2
BLO17;29/09/2016;17.4;11.6;23.4;0.3;2.2;847.4
BLO17;30/09/2016;14.6;13.4;17;17.6;0.8;529
BLO17;01/10/2016;13.6;12.3;17.5;1.3;2;801.6
BLO17;02/10/2016;10.6;6.4;16.1;0;1.5;930.5
BLO17;03/10/2016;11;4.6;17.4;0;2.4;1544.1
BLO17;04/10/2016;13;8.2;18.8;0;3.1;1507.1
BLO17;05/10/2016;11.8;8.8;16.8;0;2.8;1417.2
BLO17;06/10/2016;9.5;4.9;14;0;2.6;1605.5
BLO17;07/10/2016;10.3;6.1;13;0;1;483.8
BLO17;08/10/2016;12;10.7;14.9;0;1.4;392.6
BLO17;09/10/2016;10.5;7.5;15.5;0;2;909.2
BLO17;10/10/2016;8.7;2.7;14.5;0.1;1.3;817.3
BLO17;11/10/2016;7.9;3.7;12.4;0;1.3;934.8
BLO17;12/10/2016;8.6;3.5;14;0;1.9;1084
BLO17;13/10/2016;7.8;4.4;9.6;1.4;0.3;244.3
BLO17;14/10/2016;10.2;9.2;11.7;0;0.6;322.3
BLO17;15/10/2016;11.9;6.7;17.8;0;1.7;750.7
BLO17;16/10/2016;13.6;7.5;19.9;0.6;1.7;863.5
BLO17;17/10/2016;12.3;9.1;18.5;0.6;1.1;486
BLO17;18/10/2016;10.5;4;15.7;1;1;607.6
BLO17;19/10/2016;10;6.5;14;0.1;1.2;669.6
BLO17;20/10/2016;10.5;7.7;13.6;0;1.1;570.2
BLO17;21/10/2016;10;7.2;13.3;0;0.7;532.8
BLO17;22/10/2016;7.7;3.2;11.5;0;0.4;487.5
BLO17;23/10/2016;7.7;4.2;10.4;4.8;0.4;225.7
BLO17;24/10/2016;12;8;13.4;1.5;0;249.3
BLO17;25/10/2016;12.7;12;14.1;0;0.3;299.9
BLO17;26/10/2016;10.3;10.2;13;0.2;0.7;268
BLO17;27/10/2016;8.2;4.3;10.7;0.1;0.7;501.8
BLO17;28/10/2016;8.1;4.7;10.9;0.1;0.7;470.1
BLO17;29/10/2016;9.2;5.9;11.4;0.1;0.5;244.4
BLO17;30/10/2016;10.8;7;14.8;0;1.6;1058.3
BLO17;31/10/2016;10.7;6.4;16.3;0.1;1.8;1102.4
BLO17;01/11/2016;6.8;4.8;8.8;0.2;0.5;355.8
BLO17;02/11/2016;7.4;3.9;10.9;0;0.2;272
BLO17;03/11/2016;5.4;1.1;10.4;0;1.2;991.4
BLO17;04/11/2016;7.2;1.3;11;7.7;0.4;263
BLO17;05/11/2016;7.9;6.7;10.3;0.5;0.7;400.8
BLO17;06/11/2016;3.9;3.5;6.7;1.1;0.5;452.4
BLO17;07/11/2016;3.3;-0.2;6;5.1;0.2;196.3
BLO17;08/11/2016;5;2.8;6.6;8.4;0.4;449.7
BLO17;09/11/2016;8.1;5.6;10.6;1;1;213.7
BLO17;10/11/2016;9.3;8;10.6;2.4;0.7;159.6
BLO17;11/11/2016;5.7;3.6;8.9;0;0.7;295.9
BLO17;12/11/2016;5.1;0.3;10.1;6;0.3;163.2
BLO17;13/11/2016;9.4;7.7;10.7;0.1;0.3;171.2
BLO17;14/11/2016;7.4;6.3;8.3;0;0.4;131.8
BLO17;15/11/2016;9.5;6.9;11.2;4;0.3;165.5
BLO17;16/11/2016;11;10.6;11.4;4.3;0.4;120.1
BLO17;17/11/2016;12.1;11;13.2;3.7;0.9;233.8
BLO17;18/11/2016;7.5;5.8;8.5;2.3;0.7;130.8
BLO17;19/11/2016;7.2;4.3;10.7;1.6;1.2;657.1
BLO17;20/11/2016;11.6;8;13.1;3.2;0.8;169.3
BLO17;21/11/2016;11.3;10.6;11.9;0.7;1;221.5
BLO17;22/11/2016;9.4;8.1;11.6;8.7;0.7;304.7
BLO17;23/11/2016;10.7;8.2;13.1;0.4;0.4;189.7
BLO17;24/11/2016;10.1;9.6;11.1;0;0.8;139.8
BLO17;25/11/2016;8.5;8.4;9.1;0;0.8;106.7
BLO17;26/11/2016;7.5;6.8;8.6;0.1;0.3;223.1
BLO17;27/11/2016;6.7;5.9;8.6;0;0.7;335.3
BLO17;28/11/2016;3.8;2.8;6.8;0;1.6;774
BLO17;29/11/2016;0;-1.8;2.6;0;1;790
BLO17;30/11/2016;1;-2.8;5.7;0;0.8;774.3
BLO17;01/12/2016;0.7;-2.1;5.3;0;0.8;760.6
BLO17;02/12/2016;1.7;-1.6;4.3;0;0.2;240
BLO17;03/12/2016;4.3;3.3;7;0;1;626.1
BLO17;04/12/2016;0.9;-0.3;2.5;0.2;0.3;249.7
BLO17;05/12/2016;5.4;1.1;10.7;0;0.9;675.9
BLO17;06/12/2016;4.9;1.3;10.1;0;0.7;556.3
BLO17;07/12/2016;4.7;1.7;10.9;0;1;650.2
BLO17;08/12/2016;4.2;-0.7;9.7;0;0.8;611.6
BLO17;09/12/2016;5.1;0.3;11.3;0.1;0.6;461.2
BLO17;10/12/2016;2.9;0.4;7.4;0.4;0.7;484
BLO17;11/12/2016;5;2;6;0.4;0.4;281.6
BLO17;12/12/2016;5;4.3;5.6;0.3;0.2;77.2
BLO17;13/12/2016;6.1;4.9;10.2;0;0.8;257.2
BLO17;14/12/2016;3.5;0;7.4;0;0.6;699.4
BLO17;15/12/2016;2.9;-0.6;5.3;0;0.3;238.7
BLO17;16/12/2016;5.2;2.5;10.7;0;0.7;455.1
BLO17;17/12/2016;2.3;-1.3;6.2;0.3;0.6;536.1
BLO17;18/12/2016;1.8;0.8;2.6;0.1;0.3;329.5
BLO17;19/12/2016;2.7;0.5;3.9;0.1;0.1;127.9
BLO17;20/12/2016;2.1;1.7;3.6;0;0.3;185.3
BLO17;21/12/2016;3.2;-1.3;6.9;14.8;0.2;158.8
BLO17;22/12/2016;6.5;6;7.9;1.3;0.4;110
BLO17;23/12/2016;5;2.7;9.3;0;0.4;146.2
BLO17;24/12/2016;7.7;6;9.2;0;0.2;328.5
BLO17;25/12/2016;8.7;6.2;10.1;0.4;0.3;95.2
BLO17;26/12/2016;8.2;5.9;11.7;0.1;0.3;121.4
BLO17;27/12/2016;2.6;0;5.7;0.1;0.5;676.8
BLO17;28/12/2016;1.8;-0.1;4.1;0.1;0.6;591.5
BLO17;29/12/2016;-1.6;-2.1;-1.3;0;0.3;365.2
BLO17;30/12/2016;-3.3;-3.8;-3.1;0;0.3;385.5
BLO17;31/12/2016;-3.9;-4.5;-3.5;0.1;0.3;386.5
BLO17;01/01/2017;-1.7;-3.8;0.7;0.2;0.2;213.6
BLO17;02/01/2017;0.9;-0.2;2;0.1;0.1;144.6
BLO17;03/01/2017;-1.1;-1.3;-0.7;0;0.2;195
BLO17;04/01/2017;0.3;-2;2.4;0.1;0.1;132.7
BLO17;05/01/2017;1.3;-1.2;4.4;0;0.3;521.6
BLO17;06/01/2017;-1.4;-2.5;0.9;0;0.5;673.3
BLO17;07/01/2017;-1.8;-5;1.4;1.4;0.4;180.6
BLO17;08/01/2017;3.8;-0.2;5.7;0.9;0.2;160.7
BLO17;09/01/2017;6.3;4.5;7.7;4.9;0.2;126.1
BLO17;10/01/2017;5.4;4.8;6.8;0.2;0.3;299.3
BLO17;11/01/2017;7;1.6;9.4;0.2;0;145
BLO17;12/01/2017;6.7;5.5;9.6;7;1;99.3
BLO17;13/01/2017;3.2;1.4;4.8;0.9;0.8;524.1
BLO17;14/01/2017;2.3;-0.1;4.3;1;0.5;541.1
BLO17;15/01/2017;3.1;0.5;5.6;4.6;0.3;146.3
BLO17;16/01/2017;2;1.3;2.8;0.1;0.2;181.9
BLO17;17/01/2017;-1.4;-2.1;0.4;0;0.6;795.6
BLO17;18/01/2017;-2.6;-4;-1.3;0;0.7;664.1
BLO17;19/01/2017;-3.5;-5.2;-1.9;0;0.6;873.2
BLO17;20/01/2017;-4;-6.3;-1.2;0;0.5;870.6
BLO17;21/01/2017;-2.6;-7.8;1;0;0.5;840.4
BLO17;22/01/2017;-0.7;-5.1;2.8;0;0.6;737.1
BLO17;23/01/2017;-0.6;-3.3;3.2;0;0.9;806.7
BLO17;24/01/2017;-1.9;-5.1;0.2;0;0.4;498.4
BLO17;25/01/2017;-1.8;-2.5;-0.7;0;0.4;141.5
BLO17;26/01/2017;-1.1;-6.2;2.4;0;0.7;929.6
BLO17;27/01/2017;5.2;-0.7;8;0;0.7;420.2
BLO17;28/01/2017;6.1;4.5;8.2;0.2;0.9;458.6
BLO17;29/01/2017;6.6;4;8.5;0;0.5;140.4
BLO17;30/01/2017;9.6;7.9;10.7;3.3;0.3;128.1
BLO17;31/01/2017;10.4;9.9;11.6;0.2;0.4;230.5
BLO17;01/02/2017;8.5;5.5;10.7;0;0.2;200.2
BLO17;02/02/2017;9.7;7.8;11.1;1.8;0.8;168.4
BLO17;03/02/2017;7;5.9;8;7.9;0.7;194.8
BLO17;04/02/2017;6.5;5.4;7.2;5.5;0.7;244.7
BLO17;05/02/2017;7.6;5.7;10.3;0.9;1;308.8
BLO17;06/02/2017;5.7;3.5;7.6;4.2;0.7;779.3
BLO17;07/02/2017;6.5;4.9;10.1;0.1;0.8;522.3
BLO17;08/02/2017;4.7;2.6;7;0;0.5;194.3
BLO17;09/02/2017;2.2;1.2;4.1;0;0.4;316.1
BLO17;10/02/2017;-0.3;-2;1.1;0;0.4;407.4
BLO17;11/02/2017;-0.8;-4.1;1.1;0;0.5;656.9
BLO17;12/02/2017;2.9;-0.4;7.6;0.1;0.8;278.4
BLO17;13/02/2017;8.7;5.6;11.8;1.2;1.4;742.7
BLO17;14/02/2017;10.5;7.3;12.1;0.2;0.9;287.6
BLO17;15/02/2017;10.9;8;15.4;0;1.5;834.4
BLO17;16/02/2017;8;6.5;10.3;1.9;0.5;653.5
BLO17;17/02/2017;4;1.1;6.2;0;0.5;409.6
BLO17;18/02/2017;5.4;0.1;10.2;0;1.3;1223.1
BLO17;19/02/2017;4.7;-2;8.4;0.1;0.7;949.3
BLO17;20/02/2017;8.2;4.9;10.8;0.3;0.2;205.8
BLO17;21/02/2017;10.7;10.2;11.6;0;0.6;229.6
BLO17;22/02/2017;9.5;8.4;10.4;0;1.1;196.4
BLO17;23/02/2017;8.5;8.3;10.6;1.1;1.5;351.2
BLO17;24/02/2017;4.4;1.9;8.4;0;1;705
BLO17;25/02/2017;4.3;-1.8;10.2;0;1.5;1300.2
BLO17;26/02/2017;8;2.2;10.9;0;0.3;172
BLO17;27/02/2017;8.6;6.6;10.9;10.1;1.1;236.8
BLO17;28/02/2017;5.8;4.6;6.9;3.8;1;273.5
BLO17;01/03/2017;8.4;5.9;10.9;8.2;0.7;296.6
BLO17;02/03/2017;6.9;3.4;10.3;0;1.1;824
BLO17;03/03/2017;10.3;6;13.3;9.6;1.6;1010.8
BLO17;04/03/2017;7.7;7.1;8.8;5.2;0.5;395.7
BLO17;05/03/2017;7.2;5;9.8;10.6;1.1;333.7
BLO17;06/03/2017;6.9;6;8.4;8.3;0.9;288.3
BLO17;07/03/2017;6.7;5.1;8.3;2.5;0.7;241.8
BLO17;08/03/2017;10.2;6.3;12.5;0;0.3;238.3
BLO17;09/03/2017;12.2;10.6;13.7;0.4;1;328.1
BLO17;10/03/2017;11.1;10.7;13.3;0.2;0.8;481.9
BLO17;11/03/2017;9.9;3.7;14.6;0;1.2;1158.3
BLO17;12/03/2017;10.9;6.5;15.4;0;1;390.7
BLO17;13/03/2017;10.4;7;13.7;0;1;762.6
BLO17;14/03/2017;9.2;4;13.1;0;1.9;1653.2
BLO17;15/03/2017;9.4;5.9;12.1;0;0.6;555
BLO17;16/03/2017;11.9;5;17.7;0;2.4;1652.6
BLO17;17/03/2017;8.1;6.9;10.7;0;1;647.2
BLO17;18/03/2017;9.2;5.1;12.2;0;0.6;256.8
BLO17;19/03/2017;10.6;9.7;11.8;0;1;337.3
BLO17;20/03/2017;10.1;8.6;11.8;0.2;1.5;261.2
BLO17;21/03/2017;7.6;6.9;8.7;2.2;0.9;963.3
BLO17;22/03/2017;6.5;3.2;9.9;15.1;0.7;437.7
BLO17;23/03/2017;6;5.1;7.7;1;0.3;370.5
BLO17;24/03/2017;8;2.9;11.5;0.2;0.7;869.9
BLO17;25/03/2017;10.9;6.5;14.4;0;2.7;1899.4
BLO17;26/03/2017;10.1;3.9;14.8;0;1.8;1337.5
BLO17;27/03/2017;11.6;5.7;17.8;1.6;3.2;2066.9
BLO17;28/03/2017;11.6;6.8;15.9;0.3;1.2;865.3
BLO17;29/03/2017;12.4;4.6;19.3;0;2.4;1568.5
BLO17;30/03/2017;15.1;6.3;22.5;0;3.2;1912.4
BLO17;31/03/2017;13.7;12.2;16.3;0.4;2.4;777.9
BLO17;01/04/2017;10.7;7.6;14.3;0.1;1;665.5
BLO17;02/04/2017;11;6.7;15.1;0;1.8;1373
BLO17;03/04/2017;12.3;5.6;18.1;0;2.7;1737.4
BLO17;04/04/2017;10.6;5.5;15.6;0;1.5;824.2
BLO17;05/04/2017;10.9;7.7;14.7;0;2.1;1391.2
BLO17;06/04/2017;8.8;3.8;12.6;0;2.4;1699.3
BLO17;07/04/2017;10.2;3;16.2;0;3;2156.9
BLO17;08/04/2017;13.9;6.5;20.2;0;3.8;2359.2
BLO17;09/04/2017;16.3;8.3;23.8;0;4.2;2397.1
BLO17;10/04/2017;11.7;8.1;16;0;1.7;1108.6
BLO17;11/04/2017;9.5;4.4;14;0;3.1;2180.4
BLO17;12/04/2017;10.5;3;16.7;0;3.3;2428.8
BLO17;13/04/2017;10;2.9;14.8;0;1.5;1393.6
BLO17;14/04/2017;11.9;8;15.6;0;1.5;1081.6
BLO17;15/04/2017;10.6;7.9;12.7;0.2;0.9;396
BLO17;16/04/2017;10;6.6;13.3;0;1.4;871.9
BLO17;17/04/2017;9;4.1;13.9;0;1.8;1463.8
BLO17;18/04/2017;7.4;3.2;11.8;0;2.4;1754.1
BLO17;19/04/2017;6.4;2;11.6;0;3;1902
BLO17;20/04/2017;6.2;-0.1;11.4;0;3.6;2697
BLO17;21/04/2017;9.1;2.5;15.5;0;4.2;2701.5
BLO17;22/04/2017;10.5;2.9;16.9;0;2.4;1491.6
BLO17;23/04/2017;9.7;4.9;14.4;0;3.9;2681.2
BLO17;24/04/2017;10;4;15.9;0;3.2;2227.9
BLO17;25/04/2017;6.4;4.8;7.6;1.1;0.9;789.2
BLO17;26/04/2017;4.7;2.4;9.5;0.4;2.2;1562.1
BLO17;27/04/2017;5.6;0.6;10.1;0;2.2;1787.4
BLO17;28/04/2017;7.4;2.8;12.3;0.2;1.7;1210.2
BLO17;29/04/2017;10.1;2.8;16.3;0;3.3;1995.8
BLO17;30/04/2017;10.1;6.8;17.2;11.5;2.6;951.8
BLO17;01/05/2017;9.1;6.5;11;2.6;1.7;1263.4
BLO17;02/05/2017;10.9;7.8;14.2;0.4;1.5;1098.1
BLO17;03/05/2017;9.7;8.6;12.5;1.1;0.9;847.8
BLO17;04/05/2017;11.3;7.4;15.1;0.2;1.4;1005.5
BLO17;05/05/2017;13.4;7;18.4;13.2;2.3;1316.7
BLO17;06/05/2017;13.1;11.5;14.8;4.3;0.9;545
BLO17;07/05/2017;12.5;10.6;15.4;0;2.3;1427.9
BLO17;08/05/2017;10.6;6.4;14.5;0;1.2;528.9
BLO17;09/05/2017;11.2;7.7;14.8;0;2.7;1446.2
BLO17;10/05/2017;14.2;7.7;20.1;0.1;4.1;2525.3
BLO17;11/05/2017;12.9;12.2;15;10.9;1.5;1088.9
BLO17;12/05/2017;14.2;11;18.9;8.9;1.6;1157.2
